WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14771,20110915,1254,11,FEW020 BKN070, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 9, ,310, , , ,29.60, ,5, ,000, ,30.04, ,AA, , , ,30.05, 
14771,20110915,1354,11,FEW020 SCT034 BKN085, ,10.00, , , ,57, ,13.9, ,49, ,9.2, ,40, ,4.4, , 53, ,14, ,330, , , ,29.60, , , , , ,30.04, ,AA, , , ,30.05, 
14771,20110915,1454,11,FEW026 SCT048 OVC095, ,10.00, , , ,57, ,13.9, ,48, ,9.0, ,39, ,3.9, , 51, ,14, ,320, , , ,29.62, , , , , ,30.06, ,AA, , , ,30.07, 
14771,20110915,1554,11,FEW048 SCT070 BKN110, ,10.00, , , ,57, ,13.9, ,49, ,9.2, ,40, ,4.4, , 53, ,10, ,320, , , ,29.62, ,3, ,007, ,30.06, ,AA, , , ,30.07, 
14771,20110915,1654,11,FEW055 BKN085 BKN100, ,10.00, , , ,54, ,12.2, ,49, ,9.2, ,43, ,6.1, , 67, ,11, ,290, , , ,29.65, , , , , ,30.09, ,AA, , , ,30.10, 
14771,20110915,1754,11,SCT042 BKN049 BKN110, ,10.00, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, , 69, , 8, ,300, , , ,29.65, , , , , ,30.09, ,AA, ,  T, ,30.10, 
14771,20110915,1854,11,FEW044 SCT065 SCT090, ,10.00, , , ,50, ,10.0, ,47, ,8.1, ,43, ,6.1, , 77, , 7, ,280, , , ,29.66, ,1, ,012, ,30.10, ,AA, ,0.03, ,30.11, 
14771,20110915,1954,11,SCT049 BKN065 OVC090, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, , 6, ,260, , , ,29.68, , , , , ,30.12, ,AA, , , ,30.13, 
14771,20110915,2054,11,FEW046 BKN060 BKN080, ,10.00, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, , 74, , 8, ,290, , , ,29.69, , , , , ,30.14, ,AA, ,  T, ,30.14, 
14771,20110915,2154,11,SCT048 SCT060, ,10.00, , , ,49, ,9.4, ,46, ,7.5, ,42, ,5.6, , 77, , 6, ,320, , , ,29.72, ,3, ,020, ,30.16, ,AA, , , ,30.17, 
14771,20110915,2254,11,SCT060, ,10.00, , , ,49, ,9.4, ,45, ,7.1, ,40, ,4.4, , 71, , 7, ,320, , , ,29.73, , , , , ,30.17, ,AA, , , ,30.18, 
14771,20110915,2354,11,SCT055 SCT080, ,10.00, , , ,46, ,7.8, ,43, ,6.2, ,40, ,4.4, , 80, , 7, ,290, , , ,29.75, , , , , ,30.20, ,AA, , , ,30.20, 
14771,20110916,0054,11,FEW043 SCT050 BKN060, ,10.00, , , ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 0, ,000, , , ,29.76, ,1, ,015, ,30.20, ,AA, , , ,30.21, 
14771,20110916,0154,11,FEW055 BKN085, ,10.00, , , ,45, ,7.2, ,43, ,5.9, ,40, ,4.4, , 83, , 6, ,290, , , ,29.77, , , , , ,30.21, ,AA, , , ,30.22, 
14771,20110916,0254,11,FEW060, ,10.00, , , ,46, ,7.8, ,43, ,6.2, ,40, ,4.4, , 80, , 7, ,290, , , ,29.78, , , , , ,30.22, ,AA, , , ,30.23, 
14771,20110916,0354,11,BKN034 OVC044, ,10.00, ,-RA, ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 3, ,040, , , ,29.80, ,3, ,012, ,30.24, ,AA, ,0.01, ,30.25, 
14771,20110916,0454,11,BKN033, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 0, ,000, , , ,29.82, , , , , ,30.26, ,AA, , , ,30.27, 
14771,20110916,0554,11,FEW040, ,10.00, ,BCFG, ,44, ,6.7, ,43, ,5.8, ,41, ,5.0, , 89, , 5, ,230, , , ,29.84, , , , , ,30.28, ,AA, , , ,30.29, 
14771,20110916,0654,11,FEW025 SCT120, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,29.87, ,3, ,026, ,30.32, ,AA, , , ,30.32, 
14771,20110916,0754,11,FEW030 SCT200, ,10.00, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, , 74, , 3, ,280, , , ,29.88, , , , , ,30.32, ,AA, , , ,30.33, 
14771,20110916,0854,11,SCT033 SCT200, ,10.00, , , ,54, ,12.2, ,48, ,8.7, ,41, ,5.0, , 62, , 5, ,300, , , ,29.89, , , , , ,30.34, ,AA, , , ,30.34, 
14771,20110916,0954,11,SCT037 BKN050, ,10.00, , , ,57, ,13.9, ,49, ,9.2, ,40, ,4.4, , 53, , 9, ,360, , , ,29.90, ,2, ,009, ,30.34, ,AA, , , ,30.35, 
14771,20110916,1054,11,BKN048 BKN160, ,10.00, , , ,59, ,15.0, ,49, ,9.3, ,38, ,3.3, , 46, ,11, ,330, , , ,29.89, , , , , ,30.33, ,AA, , , ,30.34, 
14771,20110916,1154,11,BKN050, ,10.00, , , ,59, ,15.0, ,49, ,9.3, ,38, ,3.3, , 46, ,13, ,340, , , ,29.88, , , , , ,30.33, ,AA, , , ,30.33, 
14771,20110916,1254,11,SCT048 BKN055, ,10.00, , , ,57, ,13.9, ,48, ,9.0, ,39, ,3.9, , 51, ,11, ,360, , , ,29.89, ,6, ,005, ,30.33, ,AA, , , ,30.34, 
14771,20110916,1354,11,SCT046 BKN200, ,10.00, , , ,58, ,14.4, ,48, ,9.1, ,38, ,3.3, , 48, ,11, ,340, , , ,29.89, , , , , ,30.33, ,AA, , , ,30.34, 
14771,20110916,1454,11,SCT049 SCT200 SCT250, ,10.00, , , ,60, ,15.6, ,49, ,9.6, ,38, ,3.3, , 44, ,10, ,010, , , ,29.88, , , , , ,30.32, ,AA, , , ,30.33, 
14771,20110916,1554,11,SCT048 BKN200 BKN250, ,10.00, , , ,60, ,15.6, ,50, ,10.0, ,40, ,4.4, , 48, ,14, ,310, ,20, ,29.89, ,5, ,000, ,30.33, ,AA, , , ,30.34, 
14771,20110916,1654,11,SCT046 SCT200 BKN250, ,10.00, , , ,58, ,14.4, ,50, ,9.7, ,41, ,5.0, , 53, , 9, ,350, , , ,29.88, , , , , ,30.33, ,AA, , , ,30.33, 
14771,20110916,1754,11,FEW044 SCT100 SCT200, ,10.00, , , ,55, ,12.8, ,48, ,8.7, ,40, ,4.4, , 57, , 7, ,330, , , ,29.89, , , , , ,30.34, ,AA, , , ,30.34, 
14771,20110916,1854,11,FEW042 SCT100 SCT210, ,10.00, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, , 71, , 0, ,000, , , ,29.89, ,3, ,002, ,30.34, ,AA, , , ,30.34, 
14771,20110916,1954,11,FEW100 SCT210, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 0, ,000, , , ,29.91, , , , , ,30.35, ,AA, , , ,30.36, 
14771,20110916,2054,11,SCT210, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,29.91, , , , , ,30.36, ,AA, , , ,30.36, 
14771,20110916,2154,11,FEW085 BKN150 OVC200, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,29.92, ,1, ,010, ,30.37, ,AA, , , ,30.37, 
14771,20110916,2254,11,SCT180 BKN240, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,29.94, , , , , ,30.38, ,AA, , , ,30.39, 
14771,20110916,2354,11,FEW090 BKN170 OVC220, ,10.00, , , ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 0, ,000, , , ,29.95, , , , , ,30.39, ,AA, , , ,30.40, 
14771,20110917,0054,11,FEW080 OVC200, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 3, ,130, , , ,29.95, ,1, ,009, ,30.39, ,AA, , , ,30.40, 
14771,20110917,0154,11,FEW140 OVC190, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 3, ,140, , , ,29.96, , , , , ,30.40, ,AA, , , ,30.41, 
14771,20110917,0254,11,FEW100 BKN180 OVC210, ,10.00, , , ,44, ,6.7, ,42, ,5.6, ,40, ,4.4, , 86, , 0, ,000, , , ,29.96, , , , , ,30.40, ,AA, , , ,30.41, 
14771,20110917,0354,11,FEW100 SCT200, ,10.00, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5.0, , 89, , 0, ,000, , , ,29.97, ,1, ,005, ,30.41, ,AA, , , ,30.42, 
14771,20110917,0454,11,SCT080, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 0, ,000, , , ,29.97, , , , , ,30.41, ,AA, , , ,30.42, 
14771,20110917,0554,11,FEW050 BKN140 OVC200, ,10.00, , , ,42, ,5.6, ,41, ,4.8, ,39, ,3.9, , 89, , 3, ,110, , , ,30.00, , , , , ,30.44, ,AA, , , ,30.45, 
14771,20110917,0654,11,FEW030 SCT160 BKN200, ,10.00, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5.0, , 89, , 5, ,130, , , ,30.01, ,2, ,016, ,30.45, ,AA, , , ,30.46, 
14771,20110917,0754,11,FEW025 SCT160 BKN200, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 5, ,110, , , ,30.01, , , , , ,30.46, ,AA, , , ,30.47, 
14771,20110917,0854,11,FEW030 SCT140 BKN200, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, , 0, ,000, , , ,30.03, , , , , ,30.47, ,AA, , , ,30.48, 
14771,20110917,0954,11,FEW030 SCT075 SCT160, ,10.00, , , ,54, ,12.2, ,49, ,9.7, ,45, ,7.2, , 72, , 5, ,100, , , ,30.01, ,0, ,004, ,30.47, ,AA, , , ,30.47, 
14771,20110917,1054,11,FEW080 SCT160 BKN220, ,10.00, , , ,58, ,14.4, ,50, ,10.2, ,43, ,6.1, , 58, , 6, ,150, , , ,30.01, , , , , ,30.45, ,AA, , , ,30.46, 
14771,20110917,1154,11,FEW090 SCT160 OVC200, ,10.00, , , ,59, ,15.0, ,51, ,10.5, ,43, ,6.1, , 56, , 7, ,090, , , ,29.98, , , , , ,30.42, ,AA, , , ,30.43, 
14771,20110917,1254,11,FEW120 SCT160 OVC200, ,10.00, , , ,59, ,15.0, ,52, ,11.0, ,45, ,7.2, , 60, , 3, ,070, , , ,29.98, ,6, ,014, ,30.42, ,AA, , , ,30.43, 
14771,20110917,1354,11,FEW110 SCT160 BKN200, ,10.00, , , ,62, ,16.7, ,53, ,11.5, ,44, ,6.7, , 52, , 3, ,VR , , , ,29.97, , , , , ,30.41, ,AA, , , ,30.42, 
14771,20110917,1454,11,FEW110 SCT160 BKN200, ,10.00, , , ,62, ,16.7, ,53, ,11.5, ,44, ,6.7, , 52, , 7, ,100, , , ,29.98, , , , , ,30.42, ,AA, , , ,30.43, 
14771,20110917,1554,11,FEW110 SCT160 BKN200, ,10.00, , , ,61, ,16.1, ,52, ,11.0, ,43, ,6.1, , 52, , 6, ,130, , , ,29.97, ,8, ,004, ,30.41, ,AA, , , ,30.42, 
14771,20110917,1654,11,FEW060 SCT110 SCT160, ,10.00, , , ,61, ,16.1, ,52, ,11.2, ,44, ,6.7, , 54, , 8, ,110, , , ,29.96, , , , , ,30.40, ,AA, , , ,30.41, 
14771,20110917,1754,11,FEW150 SCT200, ,10.00, , , ,58, ,14.4, ,51, ,10.7, ,45, ,7.2, , 62, , 0, ,000, , , ,29.96, , , , , ,30.40, ,AA, , , ,30.41, 
14771,20110917,1854,11,FEW150 SCT200, ,10.00, , , ,53, ,11.7, ,49, ,9.1, ,44, ,6.7, , 72, , 5, ,080, , , ,29.96, ,6, ,003, ,30.40, ,AA, , , ,30.41, 
14771,20110917,1954,11,FEW150 SCT200, ,10.00, , , ,53, ,11.7, ,49, ,9.4, ,45, ,7.2, , 74, , 0, ,000, , , ,29.97, , , , , ,30.42, ,AA, , , ,30.42, 
14771,20110917,2054,11,FEW085 SCT150, ,10.00, , , ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, , 5, ,100, , , ,29.98, , , , , ,30.42, ,AA, , , ,30.43, 
14771,20110917,2154,11,FEW090 SCT150, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 3, ,100, , , ,29.98, ,1, ,007, ,30.42, ,AA, , , ,30.43, 
14771,20110917,2254,11,FEW090 SCT150, ,10.00, , , ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, , 0, ,000, , , ,29.98, , , , , ,30.43, ,AA, , , ,30.44, 
14771,20110917,2354,11,FEW085 BKN150, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 5, ,110, , , ,29.98, , , , , ,30.43, ,AA, , , ,30.44, 
14771,20110918,0054,11,BKN150, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 5, ,100, , , ,29.98, ,1, ,004, ,30.44, ,AA, , , ,30.44, 
14771,20110918,0154,11,BKN150, ,10.00, , , ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, , 5, ,100, , , ,29.98, , , , , ,30.43, ,AA, , , ,30.44, 
14771,20110918,0254,11,SCT150, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 3, ,110, , , ,30.00, , , , , ,30.44, ,AA, , , ,30.45, 
14771,20110918,0354,11,SCT150, ,10.00, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5.0, , 89, , 3, ,110, , , ,30.00, ,3, ,002, ,30.44, ,AA, , , ,30.45, 
14771,20110918,0454,11,FEW150, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 5, ,130, , , ,30.01, , , , , ,30.45, ,AA, , , ,30.46, 
14771,20110918,0554,11,FEW085 SCT150, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,110, , , ,30.01, , , , , ,30.46, ,AA, , , ,30.47, 
14771,20110918,0654,11,FEW090, ,10.00, , , ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, , 89, , 6, ,110, , , ,30.03, ,3, ,012, ,30.48, ,AA, , , ,30.49, 
14771,20110918,0754,11,FEW090, ,10.00, , , ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, , 0, ,000, , , ,30.03, , , , , ,30.47, ,AA, , , ,30.48, 
14771,20110918,0854,11,FEW100, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, , 0, ,000, , , ,30.03, , , , , ,30.47, ,AA, , , ,30.48, 
14771,20110918,0954,11,FEW050, ,10.00, , , ,61, ,16.1, ,54, ,12.0, ,47, ,8.3, , 60, , 3, ,VR , , , ,30.03, ,8, ,002, ,30.47, ,AA, , , ,30.48, 
14771,20110918,1054,11,FEW050, ,10.00, , , ,64, ,17.8, ,54, ,12.4, ,46, ,7.8, , 52, , 9, ,100, , , ,30.01, , , , , ,30.45, ,AA, , , ,30.46, 
14771,20110918,1154,11,FEW050, ,10.00, , , ,66, ,18.9, ,55, ,12.9, ,46, ,7.8, , 49, , 8, ,130, , , ,29.98, , , , , ,30.42, ,AA, , , ,30.43, 
14771,20110918,1254,11,FEW050, ,10.00, , , ,67, ,19.4, ,55, ,12.7, ,44, ,6.7, , 44, , 0, ,000, , , ,29.96, ,8, ,024, ,30.40, ,AA, , , ,30.41, 
14771,20110918,1354,11,CLR, ,10.00, , , ,68, ,20.0, ,56, ,13.1, ,45, ,7.2, , 44, , 9, ,110, ,16, ,29.93, , , , , ,30.37, ,AA, , , ,30.38, 
14771,20110918,1454,11,FEW050, ,10.00, , , ,68, ,20.0, ,55, ,12.7, ,43, ,6.1, , 41, , 9, ,100, , , ,29.91, , , , , ,30.35, ,AA, , , ,30.36, 
14771,20110918,1554,11,FEW055, ,10.00, , , ,67, ,19.4, ,53, ,11.8, ,40, ,4.4, , 37, ,10, ,110, , , ,29.90, ,6, ,019, ,30.35, ,AA, , , ,30.35, 
14771,20110918,1654,11,FEW055, ,10.00, , , ,66, ,18.9, ,54, ,12.0, ,42, ,5.6, , 42, , 7, ,090, , , ,29.89, , , , , ,30.34, ,AA, , , ,30.34, 
14771,20110918,1754,11,FEW200, ,10.00, , , ,62, ,16.7, ,53, ,11.5, ,44, ,6.7, , 52, , 3, ,100, , , ,29.89, , , , , ,30.33, ,AA, , , ,30.34, 
14771,20110918,1854,11,FEW200, ,10.00, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, , 69, , 0, ,000, , , ,29.89, ,5, ,005, ,30.33, ,AA, , , ,30.34, 
14771,20110918,1954,11,FEW200, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 6, ,110, , , ,29.90, , , , , ,30.34, ,AA, , , ,30.35, 
14771,20110918,2054,11,FEW140, ,10.00, , , ,53, ,11.7, ,49, ,9.4, ,45, ,7.2, , 74, , 6, ,110, , , ,29.89, , , , , ,30.34, ,AA, , , ,30.34, 
14771,20110918,2154,11,FEW140, ,10.00, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, , 77, , 6, ,110, , , ,29.89, ,0, ,001, ,30.33, ,AA, , , ,30.34, 
14771,20110918,2254,11,CLR, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, , 8, ,120, , , ,29.88, , , , , ,30.32, ,AA, , , ,30.33, 
14771,20110918,2354,11,CLR, ,10.00, , , ,50, ,10.0, ,47, ,8.3, ,44, ,6.7, , 80, , 6, ,120, , , ,29.87, , , , , ,30.31, ,AA, , , ,30.32, 
14771,20110919,0054,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 7, ,120, , , ,29.86, ,6, ,010, ,30.30, ,AA, , , ,30.31, 
14771,20110919,0154,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 6, ,110, , , ,29.85, , , , , ,30.29, ,AA, , , ,30.30, 
14771,20110919,0254,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 6, ,090, , , ,29.85, , , , , ,30.29, ,AA, , , ,30.30, 
14771,20110919,0354,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 7, ,110, , , ,29.84, ,6, ,006, ,30.28, ,AA, , , ,30.29, 
14771,20110919,0454,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 8, ,110, , , ,29.85, , , , , ,30.29, ,AA, , , ,30.30, 
14771,20110919,0554,11,FEW200, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 7, ,110, , , ,29.84, , , , , ,30.28, ,AA, , , ,30.29, 
14771,20110919,0654,11,SCT250, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 8, ,110, , , ,29.83, ,8, ,005, ,30.27, ,AA, , , ,30.28, 
14771,20110919,0754,11,SCT250, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 8, ,120, , , ,29.82, , , , , ,30.26, ,AA, , , ,30.27, 
14771,20110919,0854,11,SCT250, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, ,10, ,170, , , ,29.81, , , , , ,30.25, ,AA, , , ,30.26, 
14771,20110919,0954,11,FEW070 SCT250, ,10.00, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, , 54, ,14, ,180, ,21, ,29.79, ,8, ,013, ,30.23, ,AA, , , ,30.24, 
14771,20110919,1054,11,SCT070 SCT250, ,10.00, , , ,67, ,19.4, ,56, ,13.4, ,47, ,8.3, , 49, ,10, ,160, ,22, ,29.75, , , , , ,30.19, ,AA, , , ,30.20, 
14771,20110919,1154,11,SCT070 BKN250, ,10.00, , , ,68, ,20.0, ,56, ,13.4, ,46, ,7.8, , 45, ,10, ,170, ,21, ,29.72, , , , , ,30.16, ,AA, , , ,30.17, 
14771,20110919,1254,11,FEW070 SCT140 BKN250, ,10.00, , , ,67, ,19.4, ,56, ,13.1, ,46, ,7.8, , 47, ,13, ,190, , , ,29.70, ,6, ,031, ,30.14, ,AA, , , ,30.15, 
14771,20110919,1354,11,FEW070 SCT140 BKN200, ,10.00, , , ,70, ,21.1, ,57, ,14.1, ,47, ,8.3, , 44, ,11, ,180, , , ,29.65, , , , , ,30.09, ,AA, , , ,30.10, 
14771,20110919,1454,11,FEW080 SCT110 BKN150, ,10.00, , , ,71, ,21.7, ,58, ,14.3, ,47, ,8.3, , 43, ,14, ,190, , , ,29.63, , , , , ,30.07, ,AA, , , ,30.08, 
14771,20110919,1554,11,SCT110 BKN160 OVC210, ,10.00, , , ,69, ,20.6, ,57, ,13.8, ,47, ,8.3, , 46, ,13, ,220, ,20, ,29.61, ,6, ,029, ,30.05, ,AA, , , ,30.06, 
14771,20110919,1654,11,BKN110 BKN160 OVC210, ,10.00, , , ,68, ,20.0, ,57, ,13.6, ,47, ,8.3, , 47, ,10, ,180, , , ,29.59, , , , , ,30.03, ,AA, , , ,30.04, 
14771,20110919,1754,11,FEW090 BKN110 BKN150, ,10.00, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, , 54, ,10, ,200, , , ,29.58, , , , , ,30.02, ,AA, , , ,30.03, 
14771,20110919,1854,11,BKN100 OVC150, ,10.00, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, , 54, ,14, ,210, ,22, ,29.57, ,8, ,014, ,30.01, ,AA, , , ,30.02, 
14771,20110919,1954,11,BKN075 OVC090, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, ,11, ,210, ,24, ,29.57, , , , , ,30.01, ,AA, , , ,30.02, 
14771,20110919,2054,11,BKN037 OVC046, , 9.00, ,-RA, ,62, ,16.7, ,56, ,13.3, ,51, ,10.6, , 67, , 5, ,250, , , ,29.57, , , , , ,30.01, ,AA, ,  T, ,30.02, 
14771,20110919,2154,11,OVC037, , 8.00, ,-RA, ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, , 78, , 0, ,000, , , ,29.57, ,8, ,001, ,30.01, ,AA, ,0.06, ,30.02, 
14771,20110919,2254,11,OVC039, ,10.00, ,-RA, ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, , 81, ,10, ,210, ,18, ,29.56, , , , , ,30.00, ,AA, ,0.06, ,30.01, 
14771,20110919,2354,11,BKN040 OVC048, , 7.00, ,-RA, ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 9, ,200, , , ,29.55, , , , , ,29.98, ,AA, ,0.04, ,30.00, 
14771,20110920,0054,11,OVC033, , 6.00, ,-RA, ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, ,10, ,220, , , ,29.53, ,8, ,012, ,29.97, ,AA, ,0.06, ,29.98, 
14771,20110920,0154,11,BKN035 OVC070, , 8.00, ,-RA, ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, , 84, ,11, ,230, , , ,29.52, , , , , ,29.96, ,AA, ,0.05, ,29.97, 
14771,20110920,0254,11,SCT045 OVC060, ,10.00, ,-RA, ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, , 84, ,10, ,230, , , ,29.51, , , , , ,29.94, ,AA, ,0.05, ,29.96, 
14771,20110920,0354,11,OVC031, ,10.00, ,-RA, ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 9, ,230, , , ,29.51, ,5, ,007, ,29.95, ,AA, ,0.01, ,29.96, 
14771,20110920,0454,11,OVC026, , 9.00, ,-RA, ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 6, ,250, , , ,29.52, , , , , ,29.95, ,AA, ,0.03, ,29.97, 
14771,20110920,0554,11,BKN027 OVC032, ,10.00, ,-RA, ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 8, ,220, , , ,29.52, , , , , ,29.96, ,AA, ,  T, ,29.97, 
14771,20110920,0654,11,BKN025 OVC032, ,10.00, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 6, ,240, , , ,29.55, ,3, ,012, ,29.98, ,AA, ,  T, ,30.00, 
14771,20110920,0710,11,BKN020 OVC028, ,10.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 7, ,250, , , ,29.55, , , , , ,M, ,SP, , , ,30.00, 
14771,20110920,0754,11,OVC018, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, ,10, ,250, , , ,29.56, , , , , ,30.00, ,AA, , , ,30.01, 
14771,20110920,0818,11,OVC014, ,10.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, ,13, ,280, , , ,29.58, , , , , ,M, ,SP, , , ,30.03, 
14771,20110920,0854,11,BKN012 OVC033, ,10.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 9, ,270, , , ,29.59, , , , , ,30.03, ,AA, ,  T, ,30.04, 
14771,20110920,0900,11,SCT014 OVC035, ,10.00, , , ,63, ,17.0, ,61, ,15.9, ,59, ,15.0, , 87, , 8, ,260, , , ,29.60, , , , , ,M, ,SP, , , ,30.05, 
14771,20110920,0944,11,SCT010 BKN027 OVC037, ,10.00, , , ,64, ,18.0, ,62, ,16.7, ,61, ,16.0, , 90, ,10, ,270, , , ,29.61, , , , , ,M, ,SP, , , ,30.06, 
14771,20110920,0952,11,BKN012 BKN029 OVC039, ,10.00, ,-DZ, ,64, ,18.0, ,61, ,16.1, ,59, ,15.0, , 84, , 9, ,260, , , ,29.61, , , , , ,M, ,SP, , , ,30.06, 
14771,20110920,0954,11,BKN012 BKN029 OVC039, ,10.00, ,-DZ, ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 9, ,280, , , ,29.61, ,3, ,022, ,30.05, ,AA, ,  T, ,30.06, 
14771,20110920,1039,11,SCT014 SCT029 OVC037, ,10.00, , , ,66, ,19.0, ,63, ,17.2, ,61, ,16.0, , 84, , 7, ,280, , , ,29.61, , , , , ,M, ,SP, , , ,30.06, 
14771,20110920,1052,11,SCT015 BKN024 OVC037, ,10.00, , , ,66, ,19.0, ,63, ,17.2, ,61, ,16.0, , 84, ,10, ,270, , , ,29.62, , , , , ,M, ,SP, , , ,30.07, 
14771,20110920,1054,11,SCT015 BKN024 OVC037, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 9, ,280, , , ,29.61, , , , , ,30.05, ,AA, ,  T, ,30.06, 
